date_week,province,total_posts,avg_word_count,joy_mean,sadness_mean,anger_mean,fear_mean,surprise_mean,neutral_mean,joy_std,sadness_std,anger_std,fear_std,surprise_std,dominant_emotion_key,dominant_emotion,dominant_score,positive_index,emotional_intensity,fear_joy_ratio,reliable
2020-W08,湖北,1,123.0,0.3,0.1,0.0,0.0,0.1,0.5,,,,,,neutral,中性,0.5,2.727272727272727,0.5,0.0,False
2020-W08,湖南,4,73.5,0.25,0.025,0.0125,0.0,0.0625,0.65,0.20816659994661327,0.02886751345948129,0.025,0.0,0.04787135538781691,neutral,中性,0.65,5.263157894736842,0.35,0.0,False
2020-W08,澳门,3,104.66666666666667,0.4000000000000001,0.19999999999999998,0.0,0.03333333333333333,0.10000000000000002,0.26666666666666666,0.4,0.17320508075688773,0.0,0.05773502691896258,0.0,joy,喜悦,0.4000000000000001,1.6438356164383565,0.7333333333333334,0.08130081300813007,False
2020-W08,甘肃,6,45.666666666666664,0.3333333333333333,0.11666666666666665,0.0,0.03333333333333333,0.0,0.5166666666666667,0.33266599866332397,0.2041241452319315,0.0,0.08164965809277261,0.0,neutral,中性,0.5166666666666667,2.083333333333333,0.4833333333333333,0.0970873786407767,False
2020-W08,福建,4,99.25,0.425,0.075,0.0,0.0375,0.025,0.4375,0.30956959368344517,0.15,0.0,0.075,0.05,neutral,中性,0.4375,3.469387755102041,0.5625,0.08620689655172413,False
2020-W08,西藏,4,323.25,0.05,0.05,0.15,0.0,0.0,0.75,0.1,0.1,0.3,0.0,0.0,neutral,中性,0.75,0.23809523809523808,0.25,0.0,False
2020-W08,贵州,8,80.0,0.39375,0.08125,0.0,0.0,0.05625,0.46875000000000006,0.3509553288627241,0.17307615994947756,0.0,0.0,0.06232117273791125,neutral,中性,0.46875000000000006,4.315068493150685,0.53125,0.0,False
2020-W08,辽宁,8,145.0,0.2625,0.1625,0.16875,0.037500000000000006,0.018750000000000003,0.35,0.3335416016031584,0.15979898086569352,0.2631369822517759,0.05175491695067658,0.03720119045714224,neutral,中性,0.35,0.693069306930693,0.65,0.13761467889908258,False
2020-W08,重庆,4,115.25,0.3,0.025,0.175,0.025,0.025,0.45,0.34641016151377546,0.05,0.35,0.05,0.05,neutral,中性,0.45,1.2765957446808511,0.55,0.08064516129032259,False
2020-W08,陕西,2,63.0,0.30000000000000004,0.05,0.0,0.0,0.15,0.5,0.14142135623730953,0.07071067811865477,0.0,0.0,0.21213203435596426,neutral,中性,0.5,5.0,0.5,0.0,False
2020-W08,青海,3,99.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.15275252316519466,0.0,0.0,0.0,0.0,neutral,中性,0.8333333333333334,16.666666666666664,0.16666666666666663,0.0,False
2020-W08,香港,8,153.125,0.3375,0.0125,0.0,0.00625,0.03125,0.6125,0.30089153242607913,0.03535533905932738,0.0,0.017677669529663688,0.04580626906564522,neutral,中性,0.6125,11.739130434782608,0.38749999999999996,0.017985611510791366,False
2020-W08,黑龙江,11,98.72727272727273,0.46818181818181814,0.06818181818181818,0.0,0.05454545454545454,0.05909090909090909,0.35000000000000003,0.27227993616196483,0.11889644080612183,0.0,0.18090680674665818,0.07687061147858075,joy,喜悦,0.46818181818181814,3.5273972602739723,0.6499999999999999,0.11406844106463879,False
2020-W09,上海,5,103.8,0.2,0.1,0.1,0.04,0.14,0.42000000000000004,0.39370039370059057,0.17320508075688776,0.223606797749979,0.0894427190999916,0.2583602136552762,neutral,中性,0.42000000000000004,0.8,0.58,0.19047619047619047,False
2020-W09,云南,4,130.25,0.35,0.025,0.0,0.0125,0.11249999999999999,0.5,0.28867513459481287,0.05,0.0,0.025,0.13149778198382917,neutral,中性,0.5,7.368421052631577,0.5,0.034722222222222224,False
2020-W09,内蒙古,8,102.0,0.3,0.08125,0.04375,0.0125,0.08750000000000001,0.475,0.21213203435596423,0.16461535252130735,0.12374368670764581,0.03535533905932738,0.05824823725107175,neutral,中性,0.475,2.0338983050847452,0.525,0.040322580645161296,False
2020-W09,北京,4,95.0,0.22499999999999998,0.225,0.025,0.0,0.0875,0.4375,0.2872281323269014,0.38622100754188227,0.05,0.0,0.08539125638299666,neutral,中性,0.4375,0.8653846153846153,0.5625,0.0,False
2020-W09,台湾,5,97.4,0.53,0.02,0.12,0.0,0.09,0.24,0.30331501776206204,0.0447213595499958,0.2683281572999748,0.0,0.09617692030835673,joy,喜悦,0.53,3.5333333333333337,0.76,0.0,False
2020-W09,吉林,5,116.2,0.33999999999999997,0.20999999999999996,0.12,0.02,0.06000000000000001,0.25,0.31304951684997057,0.30083217912982646,0.2683281572999748,0.044721359549995794,0.0894427190999916,joy,喜悦,0.33999999999999997,0.9444444444444444,0.75,0.05714285714285715,False
2020-W09,四川,8,157.625,0.33125,0.09375,0.16249999999999998,0.08125,0.0625,0.26875,0.3807300318373338,0.20777305613852548,0.2774243783705493,0.12517844405944203,0.03535533905932738,joy,喜悦,0.33125,0.9532374100719425,0.73125,0.2380952380952381,False
2020-W09,天津,11,117.72727272727273,0.36363636363636365,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05,0.4227272727272728,0.3233348953414316,0.10357254813546266,0.18090680674665818,0.15075567228888181,0.09219544457292887,neutral,中性,0.4227272727272728,2.094240837696335,0.5772727272727272,0.145985401459854,False
2020-W09,宁夏,8,147.25,0.33749999999999997,0.025,0.0125,0.0,0.025,0.6,0.2774243783705493,0.03779644730092272,0.035355339059327376,0.0,0.03779644730092272,neutral,中性,0.6,7.105263157894735,0.4,0.0,False
2020-W09,安徽,6,155.16666666666666,0.4166666666666667,0.025000000000000005,0.049999999999999996,0.016666666666666666,0.15,0.3416666666666666,0.28577380332470415,0.041833001326703784,0.1224744871391589,0.040824829046386304,0.1224744871391589,joy,喜悦,0.4166666666666667,4.0983606557377055,0.6583333333333334,0.0390625,False
2020-W09,山东,6,99.33333333333333,0.3333333333333333,0.16666666666666666,0.125,0.008333333333333333,0.025000000000000005,0.34166666666666673,0.3669695718539436,0.32041639575194447,0.26028830169640743,0.020412414523193152,0.041833001326703784,neutral,中性,0.34166666666666673,1.075268817204301,0.6583333333333332,0.024271844660194174,False
2020-W09,山西,8,86.125,0.4375,0.125,0.0,0.00625,0.025,0.40625,0.3159452936370925,0.29519969028245463,0.0,0.017677669529663688,0.03779644730092272,joy,喜悦,0.4375,3.0973451327433623,0.59375,0.013966480446927375,False
2020-W09,广东,6,70.83333333333333,0.3333333333333333,0.06666666666666667,0.17500000000000002,0.041666666666666664,0.075,0.30833333333333335,0.3723797345005051,0.0983192080250175,0.26028830169640743,0.0584522597225006,0.09354143466934854,joy,喜悦,0.3333333333333333,1.136363636363636,0.6916666666666667,0.12135922330097088,False
2020-W09,广西,10,116.4,0.45999999999999996,0.015000000000000003,0.04,0.025,0.09,0.37,0.30258148581093913,0.024152294576982404,0.12649110640673517,0.03535533905932738,0.09368979548370131,joy,喜悦,0.45999999999999996,5.11111111111111,0.63,0.053191489361702135,False
2020-W09,新疆,5,86.8,0.55,0.030000000000000006,0.16,0.0,0.07,0.19,0.3674234614174767,0.0447213595499958,0.3577708763999664,0.0,0.02738612787525831,joy,喜悦,0.55,2.75,0.81,0.0,False
2020-W09,江苏,4,58.0,0.375,0.025,0.0,0.0,0.07500000000000001,0.5249999999999999,0.2872281323269014,0.05,0.0,0.0,0.09574271077563382,neutral,中性,0.5249999999999999,10.714285714285714,0.4750000000000001,0.0,False
2020-W09,江西,7,203.85714285714286,0.3714285714285714,0.15714285714285717,0.0642857142857143,0.05714285714285714,0.05714285714285715,0.2928571428571428,0.3039423504234847,0.1835496559257908,0.17008401285415226,0.1096531327587567,0.05345224838248488,joy,喜悦,0.3714285714285714,1.2871287128712867,0.7071428571428572,0.149812734082397,False
2020-W09,河北,7,141.57142857142858,0.43571428571428567,0.18571428571428572,0.0,0.021428571428571432,0.07142857142857142,0.2857142857142857,0.2286086279253361,0.19518001458970666,0.0,0.039339789623472156,0.0698638131005772,joy,喜悦,0.43571428571428567,2.006578947368421,0.7142857142857143,0.04807692307692309,False
2020-W09,河南,2,115.0,0.4,0.1,0.0,0.05,0.1,0.35,0.28284271247461895,0.14142135623730953,0.0,0.07071067811865477,0.14142135623730953,joy,喜悦,0.4,2.4999999999999996,0.65,0.12195121951219512,False
2020-W09,浙江,7,132.0,0.24285714285714285,0.34285714285714286,0.0071428571428571435,0.03571428571428571,0.07857142857142858,0.2928571428571428,0.304724700110022,0.3101458950082625,0.018898223650461364,0.07480132415430957,0.0698638131005772,sadness,悲伤,0.34285714285714286,0.6137184115523466,0.7071428571428572,0.14124293785310735,False
2020-W09,海南,8,103.75,0.5,0.025,0.00625,0.0,0.03125,0.4375,0.23904572186687875,0.03779644730092273,0.01767766952966369,0.0,0.07039429765866795,joy,喜悦,0.5,12.121212121212121,0.5625,0.0,False
2020-W09,湖北,7,159.42857142857142,0.39285714285714285,0.21428571428571427,0.07142857142857142,0.09999999999999999,0.03571428571428571,0.18571428571428572,0.36335080779297785,0.24616100035391084,0.12535663410560174,0.19148542155126763,0.03779644730092273,joy,喜悦,0.39285714285714285,0.9927797833935018,0.8142857142857143,0.2482269503546099,False
2020-W09,湖南,5,91.6,0.6,0.04,0.02,0.0,0.11000000000000001,0.22999999999999998,0.15811388300841894,0.041833001326703784,0.02738612787525831,0.0,0.16355427233796127,joy,喜悦,0.6,8.571428571428571,0.77,0.0,False
2020-W09,澳门,2,147.5,0.05,0.05,0.0,0.3,0.1,0.5,0.07071067811865477,0.07071067811865477,0.0,0.4242640687119285,0.0,neutral,中性,0.5,0.1388888888888889,0.5,4.999999999999999,False
2020-W09,甘肃,7,84.0,0.5714285714285714,0.028571428571428574,0.1285714285714286,0.0,0.0071428571428571435,0.2642857142857143,0.26276913640612176,0.03933978962347216,0.3401680257083045,0.0,0.01889822365046136,joy,喜悦,0.5714285714285714,3.4188034188034178,0.7357142857142858,0.0,False
2020-W09,福建,6,95.5,0.4666666666666666,0.05000000000000001,0.008333333333333333,0.024999999999999998,0.03333333333333333,0.4166666666666667,0.2503331114069145,0.08366600265340757,0.020412414523193152,0.06123724356957946,0.051639777949432225,joy,喜悦,0.4666666666666666,4.999999999999999,0.5833333333333333,0.05244755244755245,False
2020-W09,贵州,7,160.0,0.32857142857142857,0.07142857142857142,0.11428571428571428,0.042857142857142864,0.07142857142857142,0.37142857142857144,0.26276913640612176,0.0951189731211342,0.26095064302514775,0.07867957924694433,0.048795003647426664,neutral,中性,0.37142857142857144,1.3772455089820357,0.6285714285714286,0.12658227848101267,False
2020-W09,辽宁,9,132.55555555555554,0.25555555555555554,0.15555555555555556,0.049999999999999996,0.011111111111111112,0.044444444444444446,0.4833333333333333,0.3004626062886658,0.2603416558635551,0.11726039399558573,0.03333333333333333,0.0726483157256779,neutral,中性,0.4833333333333333,1.1274509803921569,0.5166666666666667,0.041841004184100423,False
2020-W09,重庆,3,127.0,0.21666666666666667,0.11666666666666665,0.19999999999999998,0.016666666666666666,0.03333333333333333,0.4166666666666667,0.37527767497325676,0.20207259421636903,0.34641016151377546,0.02886751345948129,0.05773502691896258,neutral,中性,0.4166666666666667,0.6310679611650486,0.5833333333333333,0.07352941176470587,False
2020-W09,陕西,6,81.16666666666667,0.3666666666666667,0.049999999999999996,0.0,0.0,0.016666666666666666,0.5666666666666667,0.2943920288775949,0.1224744871391589,0.0,0.0,0.040824829046386304,neutral,中性,0.5666666666666667,6.111111111111112,0.43333333333333335,0.0,False
2020-W09,青海,3,148.0,0.19999999999999998,0.16666666666666666,0.06666666666666667,0.0,0.0,0.5666666666666667,0.34641016151377546,0.2886751345948129,0.11547005383792516,0.0,0.0,neutral,中性,0.5666666666666667,0.8219178082191779,0.43333333333333335,0.0,False
2020-W09,香港,7,87.42857142857143,0.1357142857142857,0.014285714285714287,0.2214285714285714,0.028571428571428574,0.021428571428571432,0.5785714285714285,0.23222526010012656,0.03779644730092273,0.38063230601323417,0.07559289460184546,0.039339789623472156,neutral,中性,0.5785714285714285,0.4947916666666667,0.4214285714285715,0.19607843137254904,False
2020-W09,黑龙江,9,135.22222222222223,0.2444444444444444,0.11666666666666667,0.1111111111111111,0.027777777777777776,0.03333333333333334,0.4666666666666667,0.3045944480416177,0.2598076211353316,0.1964971020425266,0.06666666666666668,0.03535533905932738,neutral,中性,0.4666666666666667,0.920502092050209,0.5333333333333333,0.1091703056768559,False
2020-W10,上海,4,86.75,0.7375,0.0125,0.0,0.0,0.08750000000000001,0.1625,0.07500000000000001,0.025,0.0,0.0,0.08539125638299666,joy,喜悦,0.7375,32.77777777777778,0.8375,0.0,False
2020-W10,云南,3,38.0,0.3,0.0,0.0,0.0,0.03333333333333333,0.6666666666666666,0.3464101615137754,0.0,0.0,0.0,0.05773502691896258,neutral,中性,0.6666666666666666,30.0,0.33333333333333337,0.0,False
2020-W10,内蒙古,9,233.0,0.23333333333333334,0.03888888888888889,0.03333333333333333,0.05555555555555555,0.005555555555555556,0.6333333333333333,0.2872281323269014,0.04859126579037751,0.1,0.10137937550497032,0.016666666666666666,neutral,中性,0.6333333333333333,1.6935483870967742,0.3666666666666667,0.228310502283105,False
2020-W10,北京,3,196.33333333333334,0.4166666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.48333333333333334,0.3818813079129867,0.05773502691896258,0.0,0.0,0.05773502691896258,neutral,中性,0.48333333333333334,9.615384615384615,0.5166666666666666,0.0,False
2020-W10,台湾,4,57.5,0.30000000000000004,0.025,0.0,0.175,0.0625,0.4375,0.3559026084010437,0.05,0.0,0.35,0.04787135538781691,neutral,中性,0.4375,1.4285714285714288,0.5625,0.5645161290322579,False
2020-W10,吉林,7,87.14285714285714,0.6,0.04285714285714286,0.07142857142857142,0.0,0.09285714285714286,0.19285714285714287,0.27688746209726917,0.11338934190276817,0.18898223650461363,0.0,0.060749289629395596,joy,喜悦,0.6,4.827586206896552,0.8071428571428572,0.0,False
2020-W10,四川,6,132.16666666666666,0.3666666666666667,0.05833333333333334,0.049999999999999996,0.025000000000000005,0.041666666666666664,0.4583333333333333,0.37237973450050504,0.08010409893798612,0.1224744871391589,0.041833001326703784,0.049159604012508754,neutral,中性,0.4583333333333333,2.558139534883721,0.5416666666666667,0.06637168141592921,False
2020-W10,天津,8,130.625,0.525,0.065,0.0875,0.0,0.0225,0.3,0.3565709706956767,0.08992059989632124,0.2474873734152916,0.0,0.03654742515847438,joy,喜悦,0.525,3.230769230769231,0.7,0.0,False
2020-W10,宁夏,6,106.83333333333333,0.26666666666666666,0.10000000000000002,0.03333333333333333,0.13333333333333333,0.05833333333333334,0.4083333333333334,0.4131182235954578,0.16733200530681513,0.051639777949432225,0.2065591117977289,0.08010409893798612,neutral,中性,0.4083333333333334,0.9638554216867468,0.5916666666666666,0.4819277108433735,False
2020-W10,安徽,4,132.75,0.25,0.0,0.0125,0.0,0.05,0.6875,0.3109126351029605,0.0,0.025,0.0,0.05773502691896258,neutral,中性,0.6875,11.11111111111111,0.3125,0.0,False
2020-W10,山东,7,298.85714285714283,0.2285714285714286,0.05714285714285714,0.049999999999999996,0.0,0.021428571428571432,0.6428571428571429,0.3762281476014508,0.11338934190276817,0.08660254037844387,0.0,0.039339789623472156,neutral,中性,0.6428571428571429,1.9512195121951224,0.3571428571428571,0.0,False
2020-W10,山西,6,126.0,0.6,0.03333333333333333,0.13333333333333333,0.0,0.075,0.15833333333333335,0.4,0.06055300708194983,0.3265986323710904,0.0,0.11291589790636214,joy,喜悦,0.6,3.3962264150943393,0.8416666666666667,0.0,False
2020-W10,广东,4,78.0,0.425,0.15,0.05,0.0,0.05,0.325,0.38622100754188227,0.30000000000000004,0.1,0.0,0.05773502691896258,joy,喜悦,0.425,2.0238095238095237,0.675,0.0,False
2020-W10,广西,4,137.75,0.15000000000000002,0.075,0.0375,0.0,0.037500000000000006,0.7,0.19148542155126763,0.15000000000000002,0.075,0.0,0.04787135538781691,neutral,中性,0.7,1.2244897959183676,0.30000000000000004,0.0,False
2020-W10,新疆,10,129.5,0.33999999999999997,0.1,0.06,0.034999999999999996,0.04,0.425,0.2875181153713043,0.21602468994692867,0.1577621275493231,0.09442810316143528,0.051639777949432225,neutral,中性,0.425,1.6585365853658534,0.575,0.09999999999999999,False
2020-W10,江苏,7,141.28571428571428,0.32142857142857145,0.04285714285714286,0.0,0.028571428571428574,0.049999999999999996,0.5571428571428572,0.37177181941923154,0.11338934190276817,0.0,0.048795003647426664,0.05773502691896258,neutral,中性,0.5571428571428572,3.9473684210526323,0.44285714285714284,0.08620689655172414,False
2020-W10,江西,8,120.25,0.5,0.10625,0.0,0.0125,0.018750000000000003,0.3625,0.282842712474619,0.24558603380485627,0.0,0.03535533905932738,0.03720119045714225,joy,喜悦,0.5,3.883495145631068,0.6375,0.024509803921568627,False
2020-W10,河北,5,120.4,0.32,0.06999999999999999,0.0,0.0,0.030000000000000006,0.58,0.396232255123179,0.13038404810405296,0.0,0.0,0.0447213595499958,neutral,中性,0.58,4.000000000000001,0.42000000000000004,0.0,False
2020-W10,河南,5,94.0,0.41,0.06,0.0,0.03,0.06000000000000001,0.44000000000000006,0.3324154027718932,0.108397416943394,0.0,0.0670820393249937,0.0894427190999916,neutral,中性,0.44000000000000006,4.1000000000000005,0.5599999999999999,0.07142857142857142,False
2020-W10,浙江,5,216.8,0.33999999999999997,0.06,0.08,0.0,0.06000000000000001,0.45999999999999996,0.3049590136395381,0.1341640786499874,0.1788854381999832,0.0,0.041833001326703784,neutral,中性,0.45999999999999996,2.266666666666666,0.54,0.0,False
2020-W10,海南,6,142.33333333333334,0.35833333333333334,0.09166666666666667,0.049999999999999996,0.0,0.06666666666666667,0.43333333333333335,0.2905454640270033,0.11143009766964519,0.12247448713915891,0.0,0.051639777949432225,neutral,中性,0.43333333333333335,2.3626373626373627,0.5666666666666667,0.0,False
2020-W10,湖北,5,129.6,0.29,0.01,0.0,0.0,0.06000000000000001,0.64,0.3748332962798262,0.0223606797749979,0.0,0.0,0.0894427190999916,neutral,中性,0.64,14.499999999999998,0.36,0.0,False
2020-W10,湖南,5,178.6,0.11000000000000001,0.26999999999999996,0.1,0.08,0.04,0.4,0.21908902300206645,0.2906888370749727,0.17320508075688776,0.1036822067666386,0.05477225575051661,neutral,中性,0.4,0.2391304347826087,0.6,0.6666666666666666,False
2020-W10,甘肃,9,97.0,0.43333333333333335,0.07777777777777778,0.0,0.0,0.044444444444444446,0.4444444444444444,0.2598076211353316,0.19860625479688307,0.0,0.0,0.0768295371441074,neutral,中性,0.4444444444444444,4.936708860759494,0.5555555555555556,0.0,False
2020-W10,福建,7,160.0,0.43571428571428567,0.08571428571428572,0.014285714285714287,0.028571428571428574,0.07142857142857142,0.36428571428571427,0.3064776850417848,0.18644544714716088,0.03779644730092273,0.07559289460184546,0.048795003647426664,joy,喜悦,0.43571428571428567,3.1443298969072155,0.6357142857142857,0.06410256410256411,False
2020-W10,西藏,3,128.33333333333334,0.7333333333333334,0.016666666666666666,0.0,0.0,0.06666666666666667,0.18333333333333335,0.057735026918962644,0.02886751345948129,0.0,0.0,0.05773502691896258,joy,喜悦,0.7333333333333334,27.500000000000004,0.8166666666666667,0.0,False
2020-W10,贵州,7,139.71428571428572,0.2857142857142857,0.2357142857142857,0.12857142857142856,0.014285714285714287,0.021428571428571432,0.31428571428571433,0.3625307868699863,0.2925666387256724,0.2563479777846623,0.03779644730092273,0.039339789623472156,neutral,中性,0.31428571428571433,0.7352941176470588,0.6857142857142857,0.04830917874396136,False
2020-W10,辽宁,5,96.0,0.366,0.10400000000000001,0.03,0.0,0.08,0.42000000000000004,0.3339610755761815,0.1944993573254164,0.0670820393249937,0.0,0.07582875444051551,neutral,中性,0.42000000000000004,2.5416666666666665,0.58,0.0,False
2020-W10,重庆,7,158.85714285714286,0.37857142857142856,0.15,0.05,0.014285714285714287,0.0642857142857143,0.34285714285714286,0.28556543741779933,0.24664414311581237,0.07637626158259733,0.024397501823713332,0.06900655593423544,joy,喜悦,0.37857142857142856,1.6878980891719744,0.6571428571428571,0.03676470588235294,False
2020-W10,陕西,4,112.75,0.125,0.2875,0.2,0.0,0.0125,0.375,0.25,0.252899848424892,0.282842712474619,0.0,0.025,neutral,中性,0.375,0.25125628140703515,0.625,0.0,False
2020-W10,青海,5,114.8,0.33999999999999997,0.07,0.13999999999999999,0.04,0.06000000000000001,0.35,0.3286335345030997,0.08366600265340757,0.21908902300206645,0.0894427190999916,0.05477225575051661,neutral,中性,0.35,1.3076923076923075,0.65,0.1142857142857143,False
2020-W10,香港,2,305.0,0.4,0.4,0.0,0.0,0.025,0.175,0.5656854249492381,0.5656854249492381,0.0,0.0,0.03535533905932738,joy,喜悦,0.4,0.975609756097561,0.825,0.0,False
2020-W10,黑龙江,7,103.0,0.2571428571428572,0.028571428571428574,0.19285714285714287,0.014285714285714287,0.07857142857142858,0.42857142857142855,0.3359421718944242,0.056694670951384085,0.30608900044019255,0.024397501823713332,0.09063269671749657,neutral,中性,0.42857142857142855,1.0465116279069768,0.5714285714285714,0.053475935828877004,False
2020-W11,上海,6,158.33333333333334,0.5083333333333333,0.008333333333333333,0.016666666666666666,0.08333333333333333,0.075,0.30833333333333335,0.2870830309625887,0.02041241452319315,0.040824829046386304,0.1602081978759722,0.041833001326703784,joy,喜悦,0.5083333333333333,4.295774647887324,0.6916666666666667,0.1607717041800643,False
2020-W11,云南,9,176.44444444444446,0.48888888888888893,0.03333333333333334,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.43333333333333335,0.3333333333333333,0.05,0.03333333333333334,0.044095855184409845,0.03333333333333333,joy,喜悦,0.48888888888888893,6.3768115942028984,0.5666666666666667,0.044543429844097995,False
2020-W11,内蒙古,6,114.5,0.11666666666666665,0.06666666666666667,0.19166666666666665,0.0,0.03333333333333333,0.5916666666666667,0.2857738033247041,0.12110601416389967,0.2800297603231961,0.0,0.051639777949432225,neutral,中性,0.5916666666666667,0.43478260869565216,0.4083333333333333,0.0,False
2020-W11,北京,10,120.3,0.11000000000000001,0.05,0.355,0.005,0.08,0.4,0.19119507199599983,0.06666666666666668,0.3847437819871528,0.015811388300841896,0.07888106377466154,neutral,中性,0.4,0.261904761904762,0.6,0.041666666666666664,False
2020-W11,台湾,6,160.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.6166666666666666,0.16329931618554522,0.051639777949432225,0.051639777949432225,0.32041639575194447,0.11690451944500123,neutral,中性,0.6166666666666666,0.273972602739726,0.3833333333333334,2.1739130434782608,False
2020-W11,吉林,7,135.85714285714286,0.39999999999999997,0.042857142857142864,0.07142857142857142,0.02142857142857143,0.05,0.41428571428571426,0.33788558221188825,0.07867957924694431,0.18898223650461363,0.056694670951384085,0.040824829046386304,neutral,中性,0.41428571428571426,2.7450980392156854,0.5857142857142857,0.05226480836236934,False
2020-W11,四川,11,150.27272727272728,0.3090909090909091,0.05454545454545456,0.02727272727272728,0.01363636363636364,0.1272727272727273,0.4681818181818182,0.27732488332115257,0.08201995322647244,0.06466697906828633,0.03233348953414316,0.10090499582190261,neutral,中性,0.4681818181818182,2.93103448275862,0.5318181818181817,0.04273504273504274,False
2020-W11,天津,4,95.75,0.25,0.095,0.3425,0.0,0.0125,0.3,0.30000000000000004,0.13820274961085252,0.4097458561921849,0.0,0.025,anger,愤怒,0.3425,0.5586592178770949,0.7,0.0,False
2020-W11,宁夏,6,87.16666666666667,0.45,0.008333333333333333,0.016666666666666666,0.0,0.05833333333333333,0.4666666666666666,0.3563705936241092,0.02041241452319315,0.0408248290463863,0.0,0.09174239296348591,neutral,中性,0.4666666666666666,12.857142857142856,0.5333333333333334,0.0,False
2020-W11,安徽,4,320.5,0.05,0.07500000000000001,0.0,0.1,0.275,0.5,0.05773502691896258,0.09574271077563382,0.0,0.11547005383792516,0.32015621187164245,neutral,中性,0.5,0.27027027027027023,0.5,1.6666666666666665,False
2020-W11,山东,6,121.83333333333333,0.31666666666666665,0.08333333333333333,0.11666666666666665,0.15,0.03333333333333333,0.3,0.3710345895825168,0.13291601358251257,0.2041241452319315,0.18708286933869706,0.08164965809277261,joy,喜悦,0.31666666666666665,0.8796296296296297,0.7,0.45918367346938777,False
2020-W11,山西,3,189.0,0.2333333333333333,0.0,0.0,0.0,0.03333333333333333,0.7333333333333334,0.2516611478423583,0.0,0.0,0.0,0.05773502691896258,neutral,中性,0.7333333333333334,23.333333333333332,0.2666666666666666,0.0,False
2020-W11,广东,5,191.2,0.15999999999999998,0.08,0.22000000000000003,0.12,0.02,0.4,0.30495901363953815,0.08366600265340757,0.2863564212655271,0.216794833886788,0.0447213595499958,neutral,中性,0.4,0.37209302325581384,0.6,0.7058823529411765,False
2020-W11,广西,10,124.7,0.2,0.155,0.155,0.095,0.1,0.29500000000000004,0.26246692913372704,0.1723207603408378,0.2871797733515058,0.12122064363978786,0.1452966314513558,neutral,中性,0.29500000000000004,0.4819277108433735,0.705,0.45238095238095233,False
2020-W11,新疆,7,122.42857142857143,0.32857142857142857,0.12142857142857144,0.08571428571428572,0.05714285714285715,0.07857142857142858,0.3285714285714286,0.3401680257083045,0.14099983113802791,0.22677868380553634,0.11338934190276817,0.0698638131005772,neutral,中性,0.3285714285714286,1.1979166666666665,0.6714285714285714,0.1687763713080169,False
2020-W11,江苏,9,173.0,0.34444444444444444,0.01666666666666667,0.03333333333333334,0.07777777777777778,0.07222222222222223,0.4555555555555555,0.3711842908553348,0.03535533905932738,0.07071067811865475,0.17159383568311667,0.08333333333333334,neutral,中性,0.4555555555555555,2.4999999999999996,0.5444444444444445,0.219435736677116,False
2020-W11,江西,3,98.66666666666667,0.5833333333333334,0.05000000000000001,0.0,0.0,0.15,0.21666666666666667,0.07637626158259737,0.05,0.0,0.0,0.1322875655532295,joy,喜悦,0.5833333333333334,9.722222222222221,0.7833333333333333,0.0,False
2020-W11,河北,4,121.0,0.32499999999999996,0.0625,0.0,0.075,0.0125,0.525,0.32015621187164245,0.07500000000000001,0.0,0.15000000000000002,0.025,neutral,中性,0.525,2.203389830508474,0.475,0.22388059701492538,False
2020-W11,河南,6,62.166666666666664,0.18333333333333335,0.06666666666666667,0.16666666666666666,0.025000000000000005,0.016666666666666666,0.5416666666666666,0.2401388487243717,0.12110601416389967,0.32041639575194447,0.041833001326703784,0.040824829046386304,neutral,中性,0.5416666666666666,0.6832298136645962,0.45833333333333337,0.12931034482758622,False
2020-W11,浙江,10,159.8,0.315,0.1,0.12,0.075,0.025,0.365,0.3472511099094333,0.14907119849998596,0.1946506842754191,0.1550089603144856,0.04249182927993988,neutral,中性,0.365,1.0327868852459017,0.635,0.23076923076923075,False
2020-W11,海南,6,161.33333333333334,0.008333333333333333,0.03333333333333333,0.16666666666666666,0.016666666666666666,0.03333333333333333,0.7416666666666667,0.020412414523193152,0.040824829046386304,0.31411250638372656,0.040824829046386304,0.060553007081949835,neutral,中性,0.7416666666666667,0.03676470588235294,0.2583333333333333,0.9090909090909091,False
2020-W11,湖北,5,125.6,0.32,0.2,0.08,0.04,0.030000000000000006,0.32999999999999996,0.27748873851023215,0.2738612787525831,0.08366600265340757,0.0894427190999916,0.0447213595499958,neutral,中性,0.32999999999999996,0.9696969696969697,0.67,0.12121212121212122,False
2020-W11,湖南,10,113.5,0.48,0.135,0.06,0.0,0.04,0.28500000000000003,0.2973961069759395,0.25717482164646077,0.18973665961010278,0.0,0.06582805886043835,joy,喜悦,0.48,2.341463414634146,0.715,0.0,False
2020-W11,甘肃,3,57.0,0.09999999999999999,0.16666666666666666,0.2333333333333333,0.0,0.06666666666666667,0.43333333333333335,0.17320508075688773,0.2081665999466133,0.40414518843273806,0.0,0.05773502691896258,neutral,中性,0.43333333333333335,0.24390243902439024,0.5666666666666667,0.0,False
